customer_id,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,country,postal_code,registration_date,customer_type,preferred_contact_method,occupation,income_bracket
1862491a-2b89-4112-9862-ea2b4990653d,Becky,Rice,ortizmary@example.org,+1-933-391-2178x2557,1978-08-21,Male,07810 Michelle Row Apt. 065,Suite 017,North Matthew,New Hampshire,Nauru,89545,2023-04-18,Individual,Email,Manager,Medium
1ebdb38d-41ef-4641-a632-eaf073fc6ef3,Steven,Edwards,kellyphillips@example.com,888-267-4867,1977-04-12,Female,480 Williams Crossing,Apt. 196,Reneeberg,New Jersey,Philippines,20284,2024-08-30,Individual,Mail,Nurse,Medium
cf76b135-f17a-4f22-8c74-ff4ba3d046b4,Jeffrey,Freeman,michaeledwards@example.org,922-606-7908,1948-04-02,Female,16293 Long Plain,Suite 407,Smithburgh,Alabama,Mexico,23574,2023-10-21,Individual,Mail,Construction Worker,Medium
d137848e-b798-4d80-882e-91eb577fa405,Jason,Lee,etanner@example.net,689-429-4106x239,1980-12-04,Female,4656 David Key Suite 855,Apt. 686,South Tiffanybury,Florida,Poland,49584,2023-01-19,Individual,Mail,Manager,Medium
98005988-d9d6-48e3-9b9b-e5994d08ef44,Alexander,Adams,jason25@example.com,620-969-9984x027,1950-07-18,Female,0580 Ashley Prairie Apt. 490,Apt. 827,Nancyburgh,Texas,Italy,40768,2022-11-20,Individual,Phone,Nurse,Medium
433f7a6c-7f04-4dbc-a166-f83baa373bc7,Matthew,Harmon,casey06@example.net,001-558-341-1588,1965-06-24,Female,3763 Tyler Ford,Suite 045,New Paul,Colorado,Russian Federation,60764,2022-12-07,Individual,Phone,Manager,Low
5c686b18-2116-4c6a-a3f7-428181d7d129,Ann,Santiago,jenna86@example.net,4699994196,1989-06-25,Male,534 Margaret Key Apt. 593,Apt. 101,Velezton,Illinois,French Southern Territories,32419,2023-06-09,Business,Phone,Manager,Medium
b76f047d-4039-4e24-b93f-9cd856ee4a26,Debra,Haynes,davismatthew@example.net,528-436-2427x08473,1965-09-01,Female,91737 Peter Expressway Suite 532,Apt. 030,Walkerstad,Kentucky,Ireland,76248,2023-12-08,Business,Mail,Nurse,Medium
ba555a40-3415-41f7-8e4f-f034adeba350,Mark,Mcdonald,vjones@example.com,001-584-357-6164x62233,1960-07-18,Female,242 Angela Square,Apt. 191,South Sheila,Minnesota,Maldives,62897,2024-04-11,Individual,Email,Nurse,Medium
629cdc6d-de40-4559-92bc-7b47e84056fa,Heather,Nichols,gutierrezbenjamin@example.com,+1-264-692-8487x43562,1990-01-18,Male,23143 Romero Place,Suite 071,Stephaniehaven,Massachusetts,Puerto Rico,83125,2023-04-21,Individual,Mail,Construction Worker,High
3705ebaa-2016-4026-a583-605c516c9cad,Kenneth,Rodgers,miguelchen@example.com,739-606-5424x55993,1984-05-26,Male,59083 Morales Locks Apt. 690,Suite 675,Lake Emily,Alabama,Saudi Arabia,00565,2024-08-20,Business,Email,Manager,High
a508b0c1-a61a-4189-a05b-82f33b0673d0,Tina,Sullivan,clarkejessica@example.org,001-405-471-7337,1996-01-20,Male,48623 Micheal Villages,Apt. 181,North Jessica,Wisconsin,Saint Kitts and Nevis,21229,2024-04-16,Business,Email,Lawyer,High
408c578c-0d34-4479-8f87-7d7089e0b5f3,Bradley,White,rachel66@example.com,001-277-716-8883x698,1993-12-03,Male,192 Jay Point Apt. 656,Suite 275,Floresville,Colorado,Cook Islands,30720,2022-12-23,Business,Phone,Lawyer,Medium
e2241cee-4252-418e-ad51-dc900d93e2ae,Phillip,Miller,joshua33@example.org,(534)968-4527,1982-08-10,Male,7208 Robert Manors Suite 313,Suite 660,Port Kylebury,New Hampshire,New Zealand,77770,2023-02-13,Individual,Mail,Nurse,Low
27e47945-22f3-4634-bb03-5e13031ab651,Tina,Terry,donaldjensen@example.org,657.462.5463x301,1973-11-09,Male,853 Mary Canyon Suite 211,Suite 290,Bradleymouth,Maryland,Azerbaijan,93224,2023-07-16,Individual,Phone,Construction Worker,Medium
29871726-37d5-4073-a8e0-e7ac1d78fc0b,Christine,Andrade,nmoore@example.net,(989)877-8785x78682,2005-05-18,Female,740 Barbara Ford Suite 243,Suite 839,Rosalesberg,Missouri,Haiti,41096,2023-03-05,Individual,Mail,Nurse,High
06d6f1ba-a5cc-48c8-8927-e84da3d364b6,Katherine,Galloway,asteele@example.com,573.263.3198x1214,1993-05-26,Female,73590 Jaime Ville Suite 623,Suite 234,Ramirezville,Mississippi,Ecuador,31882,2022-11-22,Individual,Phone,Lawyer,High
9fb9d84b-b585-4428-9ec6-bae269cc2772,Brandon,Hale,anitathompson@example.com,+1-598-513-0475x545,1995-08-06,Male,882 Dorothy Estate Apt. 052,Apt. 224,Port Daniel,Montana,Libyan Arab Jamahiriya,03166,2023-03-20,Business,Email,Nurse,Low
14a48833-db8f-46ca-9b3a-7ec5d62d553f,Shawn,Harmon,zmarquez@example.com,+1-572-761-1864x634,1957-05-26,Female,6545 Mcmahon Villages,Suite 065,South Mindyton,Illinois,Sierra Leone,26053,2024-01-11,Business,Email,Nurse,Medium
6d3df3ac-cf70-4193-b76e-f2350b446e7a,Alyssa,Jones,ifernandez@example.com,499-754-8317,1993-06-05,Male,86215 Long Key Suite 537,Apt. 054,Lake David,North Carolina,South Africa,43608,2024-08-21,Individual,Email,Nurse,Medium
96c29f3c-a01a-4fc6-9133-28c4b25b18c8,Holly,Powell,davidbaker@example.com,330.950.6296x57381,1994-04-12,Male,8715 Joshua Pine Suite 757,Apt. 334,New Matthew,North Carolina,Eritrea,70269,2023-01-19,Individual,Email,Lawyer,High
fcabf659-7352-4361-a4ac-946a84f3f5e3,Jimmy,Reyes,kstevens@example.org,001-552-348-3845,1957-01-13,Male,00626 Smith Wells Apt. 809,Apt. 123,Harrisontown,Michigan,Madagascar,15567,2023-12-18,Business,Phone,Manager,Medium
a520dd65-9b45-40b6-b0c8-d21981bfb5e4,Kevin,Johnson,snewman@example.com,+1-790-716-9488x145,1951-07-06,Female,0883 Stacy Canyon,Apt. 148,South Timothy,New Hampshire,Eritrea,38991,2024-10-08,Business,Mail,Nurse,High
a6a05e51-8a4e-45b7-abfa-eb659a9fae2b,Sarah,Long,zwolf@example.com,2817474691,1992-11-07,Male,1283 Patrick Heights,Suite 932,Connorhaven,Nevada,Northern Mariana Islands,44923,2024-01-06,Individual,Mail,Manager,High
a3b56543-3a5b-4c16-a0e8-30e52f926063,Brandon,Hahn,michaelreynolds@example.org,001-689-899-7541x26314,1961-03-23,Female,3287 Nelson Walks,Apt. 099,North Grant,Illinois,Japan,43823,2023-01-26,Individual,Email,Construction Worker,Medium
455bedd6-98cb-4e5a-94a2-ac5b4d4ea9be,Kenneth,Collins,ronaldrichardson@example.org,429-737-9727x533,1965-12-24,Female,360 Powell Garden Suite 599,Suite 563,Hamiltonton,Florida,Nicaragua,37189,2024-01-19,Individual,Phone,Nurse,Medium
682848af-2598-4279-b26e-501bc6785b24,Larry,Stone,eric87@example.org,+1-589-917-0498x362,1970-11-12,Female,9161 Warner Viaduct,Suite 109,New Tinamouth,Minnesota,Northern Mariana Islands,33565,2023-12-26,Individual,Phone,Manager,High
2a187553-8b6b-4251-ac67-47cd9cbcdce4,Phillip,Gaines,xfoster@example.com,001-910-824-0282,1974-12-10,Female,5354 Levi Trace,Suite 404,New Jonathanview,Utah,Saint Kitts and Nevis,27853,2024-08-29,Individual,Phone,Construction Worker,High
97b5b5d4-0c75-4d7c-bff6-9efdafc2b058,Jeffrey,Cobb,frankrichard@example.com,(981)457-2749,1958-12-20,Male,80697 Michael Valley Apt. 239,Apt. 311,New Carlos,Wyoming,Gambia,98272,2024-03-12,Individual,Mail,Nurse,Medium
e34824fb-770c-414c-9960-5db529a26c30,Andre,George,tinamartinez@example.org,+1-386-487-8022x10041,1983-09-14,Female,9581 Cassandra Mission,Apt. 224,Thomasmouth,Kentucky,Korea,45941,2022-11-06,Business,Mail,Manager,High
e47f8b46-f55c-4d14-b4c6-6d212983e9c5,Timothy,Hale,ibenson@example.com,001-208-416-3067x0372,1980-09-24,Female,5895 Wright Gardens,Apt. 507,Caitlinton,Florida,Saint Helena,00871,2023-07-31,Individual,Email,Construction Worker,High
597bb570-f9fe-40d3-9ec6-635dfe7247af,Christopher,Lambert,roymartinez@example.net,565.236.7912x7416,1963-07-31,Female,460 Mathew Passage,Suite 793,Austinchester,Florida,Ukraine,89755,2024-08-06,Individual,Email,Lawyer,Low
7d3f407b-b9c6-461c-9365-f11d85423337,James,Rocha,smithjoshua@example.net,+1-455-608-5203,1952-08-30,Male,276 Cassie Orchard,Suite 263,Port Katherinemouth,Alabama,Monaco,71427,2023-02-02,Business,Phone,Construction Worker,Medium
c8c41374-a878-4c2b-b2cf-904b72809200,Crystal,Alvarez,okent@example.net,4759685649,2002-01-01,Male,79749 Omar Crescent,Suite 127,East Douglas,Maine,Marshall Islands,97690,2024-08-22,Business,Mail,Nurse,Low
704a3505-4491-4164-9fa1-753405dcf705,Tiffany,Carter,ygardner@example.net,001-776-687-8134x3631,1949-12-12,Female,89140 Katie Squares Apt. 512,Apt. 787,Petermouth,California,Andorra,77109,2024-04-26,Business,Mail,Construction Worker,Medium
345ab8c3-273b-4835-9c5c-b2c0df150f2d,Kristine,Jones,miaedwards@example.com,(834)410-7358,1951-03-17,Female,317 Young Causeway Suite 845,Suite 929,Johnsonmouth,Pennsylvania,Vanuatu,64257,2023-08-01,Business,Mail,Lawyer,Low
fd179705-4ef3-40fc-b0dd-7549a854a462,Jeremy,Rios,smithemily@example.com,977.297.7005,1972-07-01,Male,2817 Pamela Throughway,Suite 037,Port Victorbury,Iowa,Holy See (Vatican City State),27269,2023-12-16,Business,Mail,Manager,Low
e19a48f5-829d-4f87-bc26-5221e1f4020e,Lori,Anderson,kwilliams@example.com,(822)774-2425,1984-01-02,Female,6758 Eric Parkway,Suite 856,Henryside,Montana,Oman,15370,2023-10-13,Business,Email,Nurse,High
bbfc2a83-461a-4093-a358-c328ec6bae05,Anita,Garcia,william92@example.net,(899)545-8890x91328,1976-02-02,Female,50296 Clark Cove Apt. 966,Apt. 060,New Mikaylatown,Nevada,Spain,39299,2024-04-25,Business,Mail,Construction Worker,Medium
d6a4ed5a-17e8-4551-9da8-280a36072995,Benjamin,Lowery,coreymoore@example.net,710-896-9860,1976-04-25,Male,8536 Victor Mountain,Apt. 652,Klineton,New Jersey,Czech Republic,75016,2024-02-03,Business,Email,Nurse,Low
4fc4599e-2faa-47b6-9946-56681bb8b4bc,Shawn,Hess,rodriguezjohn@example.com,554.426.3810,1993-02-03,Female,209 Delgado Light,Suite 994,Jacobhaven,Wyoming,Guadeloupe,79455,2023-10-22,Individual,Phone,Manager,Low
11e5f347-3100-41ad-a8d0-c0a2297092b8,Nancy,Bender,robinsondawn@example.org,652-634-9027x4015,1991-02-28,Male,13410 Jones Fork,Suite 329,Port Karenport,Michigan,Jordan,11599,2023-08-12,Business,Email,Nurse,High
18881cf1-d9cd-4f1a-a385-755136a8297e,Joshua,Wagner,grahambrandy@example.com,001-501-880-5840x3535,1949-04-19,Female,13804 David Gardens Apt. 083,Suite 713,West Paula,Tennessee,Finland,66162,2023-08-14,Individual,Mail,Lawyer,Low
2b7423b4-f8c4-479c-8300-d58e7c985529,Robert,Campbell,devinnolan@example.com,955.657.3997,1977-06-16,Male,9761 Reese Inlet,Apt. 085,West Gregory,Utah,Trinidad and Tobago,83499,2023-05-09,Business,Email,Nurse,Medium
4e8e12a4-fc9d-495b-8c7b-4304e9c56609,James,Carr,jfischer@example.com,973-671-3507,1945-03-31,Male,967 Shaw Lights,Apt. 307,Port Amberfort,New Jersey,Cuba,86044,2022-12-26,Individual,Mail,Lawyer,Medium
d449e129-f794-4baa-a3c8-2f9eb4b70c35,Patricia,Glover,youngemma@example.com,(834)377-6253x9915,1975-11-29,Male,78384 Smith Plaza Apt. 891,Suite 504,Rosefurt,New York,Bosnia and Herzegovina,82036,2024-09-22,Individual,Email,Manager,Medium
a8823d53-65ce-4c8b-87c5-76372f4169d1,Deborah,Diaz,ashleybrown@example.org,349.953.2180x56432,1951-07-20,Female,15738 Justin Stravenue Suite 183,Apt. 615,West Grant,Oklahoma,Mali,10426,2023-05-29,Individual,Email,Nurse,Medium
89f50bd1-474b-4b89-bc77-dd5d8e917556,Janet,Garcia,pfinley@example.net,480.429.5251x6712,2003-11-14,Male,890 Hendricks Spurs,Suite 121,West Cathy,Kansas,Switzerland,37524,2024-06-06,Business,Mail,Lawyer,Low
2dc5f5c4-d045-45e7-ad36-5664003dec27,Raven,Butler,johnnymeyers@example.org,6762551080,1960-09-30,Male,159 Julie Parkways Suite 350,Suite 077,Melissaville,Pennsylvania,El Salvador,85377,2024-08-05,Business,Mail,Lawyer,Low
e52c720f-3170-49e4-8c06-194f995c6d0b,Aaron,Pacheco,ekelly@example.net,(364)390-3192x69377,1983-05-04,Male,169 Debbie Light,Suite 219,Smithport,Connecticut,Saint Vincent and the Grenadines,80065,2024-07-05,Individual,Email,Construction Worker,Low
1aaa8830-0806-4e08-a529-7af3dde8a2e4,Elizabeth,Wright,caitlinbowen@example.com,+1-568-301-7604x6510,1988-04-10,Male,26197 Jones Lock Apt. 371,Suite 113,West Dustin,New Jersey,Congo,92813,2023-12-06,Individual,Phone,Nurse,High
59c3f58a-50d9-4d88-8d3b-fdfa7097f6ea,Morgan,Fernandez,sjohnson@example.net,(334)581-7849x0161,1945-01-05,Female,060 Garcia Port,Apt. 985,South Ronald,Connecticut,Hong Kong,50742,2023-11-28,Individual,Phone,Construction Worker,High
5561153b-8052-4324-bed7-cd674abc1297,Travis,Choi,fisheramy@example.net,(296)453-9128x32519,1999-12-26,Male,42896 Kendra Parkways Suite 267,Apt. 927,New Monicaland,Nebraska,Cook Islands,56699,2023-01-19,Business,Phone,Manager,High
e067c28e-977b-4b55-a13d-e8e0f2bea6a8,Lisa,Webb,edward69@example.net,788.331.3835,1969-05-16,Female,00755 Young Street Apt. 247,Suite 407,Christopherside,Delaware,Chad,91584,2023-10-14,Business,Mail,Nurse,Low
35e25467-f189-404e-858c-8f4f67383ceb,Jody,Graham,bonniemiller@example.org,968.789.1173x022,1961-08-13,Female,89704 Vance Island Suite 196,Apt. 003,Port Melissa,Arizona,Saint Lucia,50597,2022-10-26,Business,Phone,Manager,High
80610294-f775-4baf-bc13-c9145702ce04,Lisa,Clark,michael42@example.com,851.662.6048,1968-07-23,Female,6620 Elizabeth Mountain,Apt. 282,Williamsfurt,Louisiana,Bahrain,44654,2023-08-20,Individual,Email,Lawyer,Medium
8d63b17f-6318-4c73-add4-80bd02036b76,Jessica,Perez,martinjohn@example.org,6677378780,1983-01-15,Female,026 Herrera Plains Apt. 338,Suite 635,Priceburgh,Oklahoma,Togo,37356,2024-01-05,Individual,Mail,Construction Worker,Medium
308c0256-18a4-43a7-a267-ddd231a9f5a3,Patty,Stone,gavin49@example.net,342-286-3741x75859,1958-02-17,Female,510 Thomas Expressway Apt. 921,Suite 001,Port Robertfort,Maine,Martinique,94984,2024-03-20,Business,Email,Manager,High
447fc8bc-1f56-4e12-8a09-6b59564163c7,Kristi,Alvarado,vegamelissa@example.com,001-459-244-5051x325,1959-06-16,Female,385 Mark Mountain Apt. 884,Apt. 681,West Tonya,Oregon,China,95846,2023-10-31,Business,Mail,Nurse,High
8438f71e-ee7b-4f4f-89a2-9778460101c5,Samuel,Herrera,noah00@example.net,001-676-423-4171x2187,1952-06-16,Male,839 Oconnor Court Apt. 531,Apt. 979,West Bradleyton,Kansas,Rwanda,32398,2023-02-22,Individual,Mail,Lawyer,High
7d89fa9b-5fe5-472d-b91a-c73fccb62a69,Tracey,Bond,elliottjoanna@example.net,001-932-210-8712x13973,1991-05-11,Female,307 Joshua Station Apt. 451,Apt. 749,Edwardsfurt,Illinois,British Indian Ocean Territory (Chagos Archipelago),82956,2023-08-07,Business,Email,Lawyer,Low
d2eff28c-fc08-41ff-8be5-3469054f7be2,James,Strong,bcalderon@example.org,+1-572-823-0461x12219,1992-06-30,Male,197 Megan Estates Apt. 120,Apt. 505,East Lisamouth,Maine,Western Sahara,54975,2024-07-28,Individual,Phone,Nurse,High
abd50219-2ce4-4fae-b730-dc52c40514fc,Sarah,Brock,lynnbryan@example.org,295.662.5537x16630,1982-04-08,Female,1139 Cooper Harbors,Suite 877,New Jenniferbury,Wisconsin,Korea,49720,2022-11-26,Business,Mail,Construction Worker,Low
c0b0e1f7-9a2a-4aae-b89d-7884573c00a9,Nancy,Blackwell,brent67@example.net,001-896-516-6404x898,2004-09-24,Male,7678 Alicia Forge Apt. 935,Suite 371,Mooreville,New Hampshire,Eritrea,80564,2022-12-07,Business,Email,Construction Worker,Low
9a26501d-6cb5-4762-9ae6-8bf922fece86,Heather,Rush,eddie41@example.com,294.983.2723x98184,1961-01-19,Female,7225 Davis Shore,Apt. 632,Lake Jeffery,Michigan,France,26213,2022-11-01,Individual,Email,Manager,High
db4a5078-7cfc-4b99-9652-017979c70afe,Annette,Thompson,ryan03@example.net,+1-684-253-0509,1989-11-07,Female,790 Clark Springs,Apt. 354,Bryantbury,California,Rwanda,37352,2023-03-23,Business,Mail,Lawyer,Medium
b6fafc6f-d7c0-4f31-b316-3a2ac4059b91,Tracy,Mendoza,ann84@example.org,+1-318-307-5810x8255,1989-12-13,Male,3636 Mary Crossroad Suite 843,Apt. 446,West Baileychester,Montana,Seychelles,45178,2024-02-26,Business,Mail,Nurse,High
4f203780-7c85-4fb1-adb1-2c56cd912865,William,Williams,tracycruz@example.net,(326)260-0167x424,1961-05-01,Female,4884 Lori Locks Apt. 905,Apt. 457,West Courtneyton,Utah,Fiji,20909,2023-04-01,Individual,Phone,Nurse,High
e0cadea4-0d8f-4d83-9768-4af7cbc26aca,Michael,Young,jacob19@example.com,600-699-6482x4881,1955-05-31,Female,157 Kevin Spur,Suite 437,Port Caseyburgh,North Carolina,Guadeloupe,17373,2024-08-25,Business,Phone,Manager,Low
cd46c455-0355-4391-a8c7-fe51d1c6d261,Leslie,Ramirez,gonzalesclaudia@example.net,001-775-540-4176,2002-07-20,Male,54953 Kiara Stream,Suite 234,Scottland,North Dakota,Afghanistan,42193,2022-10-17,Business,Mail,Nurse,High
6cf047d1-9953-467f-9523-e9afbcf9d42b,Leslie,Armstrong,zowens@example.com,755-513-7556x77842,1958-05-04,Male,0446 Douglas Green,Suite 122,Powersfort,Arkansas,Puerto Rico,24351,2022-11-18,Business,Mail,Nurse,Medium
13d30281-3305-4459-b2a7-9ee1c45ea0b1,Laura,Roberts,bradleyharris@example.org,001-334-844-8468x380,1997-05-09,Female,06105 Carrie Point,Apt. 556,West Donaldfort,Mississippi,Norway,08385,2023-07-22,Individual,Email,Construction Worker,High
579293af-212e-487d-9e53-9b17a322dbdc,Abigail,Flynn,jamesmedina@example.net,+1-388-376-0846x60580,1994-09-07,Male,857 Williams Fields,Apt. 765,South Danielland,Nevada,Barbados,74941,2023-12-28,Individual,Phone,Nurse,High
d527dc3d-bada-4ea9-83a1-c1b4cef1c175,Erin,Nunez,rgreene@example.com,2839387230,1986-04-29,Male,919 Kelly Unions,Suite 362,Lake Sarahburgh,Utah,Trinidad and Tobago,80707,2024-03-09,Individual,Mail,Construction Worker,Medium
dd422ef1-06c5-42a4-814e-c8c55492cc0c,James,Best,marissa85@example.com,(396)966-7230,1951-03-29,Female,3173 Dawn Ports Apt. 549,Apt. 650,Markberg,Hawaii,Paraguay,48997,2024-01-09,Business,Phone,Construction Worker,High
0800f302-472e-4754-83ac-8cc54801b7df,Amy,Allen,ryanrachael@example.net,228-595-0760,1957-08-08,Female,5083 Avila Cliffs,Apt. 012,South Wandachester,Connecticut,Botswana,17990,2024-10-01,Business,Phone,Nurse,Medium
23888d41-e823-4662-9c3d-11b976ee3a8f,Joy,Gonzalez,xbaker@example.org,440.973.8237x16140,1990-04-17,Female,99934 Ryan Falls,Apt. 239,Russellhaven,New Jersey,Romania,47930,2023-06-24,Business,Phone,Lawyer,Medium
b4586dc3-b001-4201-902a-875d6116b6aa,Angela,Jacobs,dawnflowers@example.org,+1-353-750-4172x31520,1966-06-13,Female,96075 Nicole Mission Apt. 378,Apt. 262,Lake Coreyshire,Florida,Gibraltar,56277,2023-12-11,Individual,Mail,Lawyer,Low
457b491c-7317-4cd6-b409-5210357002c4,Christina,Jefferson,theresa76@example.org,+1-948-482-6823,1968-07-15,Male,2359 Rodriguez Spurs,Suite 275,New Kevin,Texas,Vietnam,25401,2023-09-26,Individual,Phone,Nurse,Low
47b06529-fbdd-447b-b4d6-0304cb49743d,Juan,Jones,amandadavis@example.com,001-575-239-0048x40627,1995-12-03,Female,0323 Johnny Ridges Apt. 467,Apt. 171,Lake Anthony,Indiana,Malawi,05673,2024-06-11,Individual,Email,Nurse,Low
22b9b853-7053-4da2-a28b-814711c66ec3,Kimberly,Pacheco,samantha99@example.org,(233)608-6413x626,1946-10-13,Male,349 Clark Loop,Apt. 746,New Jasonfort,Illinois,Turkey,64699,2023-08-07,Individual,Phone,Nurse,High
1033cd2d-1da6-4fbc-a8d8-e7c418b72d4e,Erica,Ray,sarah58@example.net,+1-455-381-6180x51729,2001-01-16,Male,2636 James Burg,Apt. 931,Brandonberg,Colorado,Malawi,07282,2023-06-06,Individual,Email,Nurse,Medium
74cacba3-a402-4a67-a693-00581c0f1aa2,John,Gordon,joan60@example.com,(868)263-6151,1965-09-21,Male,31332 Emily Parkways,Suite 892,Port Markstad,Washington,Heard Island and McDonald Islands,58334,2024-02-12,Business,Phone,Nurse,Low
6add1536-0192-4b60-8500-b9932bd799fc,Jane,White,crossralph@example.org,392-597-4514,1973-10-19,Female,61857 Gonzalez Underpass Suite 315,Apt. 419,Keithberg,Tennessee,Syrian Arab Republic,92566,2024-07-15,Business,Phone,Nurse,High
ca9672bd-07a3-4e57-8657-c5f07fbace9d,Antonio,Anderson,johnstongeorge@example.org,365.248.9858x9442,2005-10-02,Female,2907 Melinda Walk,Apt. 241,South Russell,Nebraska,Sierra Leone,88223,2024-01-08,Individual,Mail,Construction Worker,High
71f2a1e5-7cff-441e-a5fe-1fcb16dbc487,Stephen,Gates,probinson@example.net,+1-732-611-2903x022,1975-02-07,Female,17917 Carpenter Mews,Apt. 234,New Brandon,West Virginia,Greece,03095,2024-07-31,Business,Phone,Manager,Low
1834512a-adcb-43ed-a1e7-662ef621487a,Gerald,Simmons,qwilliams@example.com,727.808.1306x86594,1947-07-27,Female,819 Stephen Plain,Suite 081,Austinhaven,Nebraska,Indonesia,26878,2024-01-01,Individual,Mail,Lawyer,Medium
946a22fb-3ce6-4708-955e-2d0e3c4c5f27,Kristen,Brown,dmoore@example.net,+1-611-422-7092x4486,1970-01-12,Female,25478 Zuniga Well Suite 737,Apt. 202,West Kelsey,Alabama,Dominica,83563,2024-10-01,Business,Email,Nurse,High
e1b2718c-a190-4235-a958-8b87a17c8715,Eric,Hodge,callahanclifford@example.net,272.766.0310x0010,1988-02-19,Female,8400 Morgan Circle,Suite 662,Woodsport,Indiana,Lebanon,65933,2022-11-06,Individual,Phone,Nurse,High
c586c1ed-d26c-45d9-a519-a676fc9a2977,Ryan,Snyder,lreyes@example.net,(219)663-9265x06522,1995-01-29,Male,51167 Holmes Pine Suite 013,Apt. 822,East Jonathan,Michigan,Saint Vincent and the Grenadines,17877,2023-01-02,Individual,Mail,Construction Worker,Medium
3b0f09c6-0cd0-4327-b386-698bd64e8030,Jeffery,Allen,pshields@example.net,+1-700-895-2135x476,1952-10-26,Male,64765 Aguilar Islands Suite 468,Suite 667,Danielborough,Missouri,Iran,01856,2023-10-08,Business,Email,Manager,High
d79c6a03-2973-432c-bc40-e11cab1fce0c,Joseph,Bailey,nhull@example.net,+1-854-329-7263x750,1956-10-30,Female,059 Rogers Curve,Suite 413,Robinton,Arkansas,Belgium,94615,2024-08-04,Individual,Phone,Construction Worker,Low
57aa8dfd-765c-4557-ac5c-468117b71b82,Matthew,Mcbride,thomasdouglas@example.net,+1-824-447-4041,2003-01-07,Male,573 James Views,Apt. 707,Port Daniel,Utah,Malawi,84782,2024-09-02,Business,Phone,Nurse,Low
9f4e0507-ecbd-4622-9876-5e461d6d0172,Megan,Wu,ohopkins@example.net,+1-898-386-3390x841,1961-08-31,Male,1643 Rowland Crossing,Suite 439,Port Devon,North Carolina,Mali,79651,2024-07-03,Individual,Email,Nurse,High
4b30b066-b744-4c79-b8b9-5be09f0c4b0b,Dakota,Brown,joshuachandler@example.org,7157665789,2000-01-04,Male,89863 Fisher Squares Suite 709,Apt. 475,Port Amber,Wyoming,Nicaragua,01381,2023-10-26,Individual,Mail,Construction Worker,Low
e0d7e488-97c2-49ef-913f-7a3c3b86e0f0,Valerie,Vaughn,hartmandanny@example.org,8548236182,1971-07-23,Female,489 Sanders Isle,Suite 701,Lake Craig,Hawaii,Saint Helena,27823,2023-10-21,Individual,Mail,Lawyer,High
93f19708-e09f-4272-a828-1fee2e8d06e2,Michael,Richards,emedina@example.net,233-403-8134x806,1987-09-14,Female,6423 Kimberly Trail Suite 535,Suite 297,Johnsonshire,Michigan,Brazil,73331,2024-01-01,Individual,Email,Nurse,High
dd0d3280-4fcc-463b-9905-5d0a5b0450f0,Jared,Reese,michael05@example.org,424.511.9028x41293,1981-04-01,Male,47572 Griffin Center,Suite 135,Port Annchester,Mississippi,Mexico,79504,2023-04-01,Individual,Mail,Construction Worker,High
ac77a44d-a9d4-4460-a120-89804cab4c6f,Glen,Pennington,david35@example.org,292-423-0184x7026,1947-12-28,Female,086 Sanchez Drive Suite 215,Suite 849,Solisfurt,Rhode Island,Azerbaijan,44844,2023-05-03,Individual,Email,Manager,High
4a50cafc-3ee8-4d5a-8234-bb326708b3e4,Harold,Cain,jonathanbrown@example.org,298-205-4460,1997-10-12,Female,112 Smith Springs Apt. 211,Suite 513,West Kimberly,Iowa,Niger,65303,2023-09-28,Business,Phone,Manager,Medium
974a5415-be16-442b-8243-6639368694cd,Lisa,Watson,austin00@example.com,622-946-6164,1951-05-09,Female,96710 Gray Island,Suite 974,Kylefort,Oklahoma,Jersey,88109,2024-03-13,Individual,Mail,Manager,High
2483da6d-ee7b-4758-8e9a-2e3078de83e2,Christine,Gallagher,joseph63@example.net,(482)397-6357x938,2006-08-05,Female,8269 Danielle Isle,Apt. 936,East Andrew,Oregon,Namibia,94525,2023-09-17,Individual,Mail,Manager,Medium
292e4703-5a2d-486f-a727-32a57633f35b,Amy,Nunez,ycohen@example.com,891.360.2576x2504,1990-01-20,Male,958 Jackson Islands,Suite 482,West Ryanbury,Alabama,Guyana,28811,2024-05-26,Business,Phone,Manager,Low
66a413fc-4a05-49e7-b03d-925771720d1f,Tara,White,stephanie65@example.net,542-831-6684x776,1964-07-14,Male,224 Katelyn Mission Apt. 225,Apt. 029,South Raymondside,Virginia,Namibia,80532,2023-10-11,Individual,Email,Manager,High
9e60bf74-dd03-4d9f-a9a3-c0ae061cd1cc,Cassandra,Stewart,tina66@example.net,494.403.5980x23374,1972-04-08,Female,0055 Campbell Springs Suite 412,Apt. 619,Lake Kevintown,New York,Brazil,13621,2023-01-01,Individual,Email,Lawyer,High
c12996f8-23ed-46a7-80bd-a7f7731eaa93,Michelle,Jimenez,wparker@example.org,+1-247-424-0687x790,1978-01-25,Male,492 Kyle Crossing Apt. 438,Suite 549,South Michelle,Ohio,Panama,37709,2023-07-08,Business,Phone,Lawyer,Low
08fba4e4-ab18-46d1-9764-a281348825b4,Trevor,Garcia,fhernandez@example.net,001-875-349-7623x031,1944-10-20,Female,19916 Julie Road,Apt. 672,Donnamouth,Louisiana,Marshall Islands,76448,2023-07-07,Individual,Email,Construction Worker,Medium
